Country,Category,Player,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Matches
Japan,all_competitions,Ayumu Seko,DF,26-007,1.6,0,,,,,,,,0,0,Matches
Japan,all_competitions,Shogo Taniguchi,DF,34-334,1.6,0,,,,,,,,0,0,Matches
Japan,all_competitions,Yukinari Sugawara,MF,25-351,1.3,0,,,,,,,,0,0,Matches
Japan,all_competitions,Kaoru Mitoma,MF,29-025,1.3,1,,,,,,,,0,0,Matches
Japan,all_competitions,Kaishū Sano,MF,25-166,1.1,0,,,,,,,,0,0,Matches
Japan,all_competitions,Daichi Kamada,MF,29-313,1.0,0,,,,,,,,0,0,Matches
Japan,all_competitions,Takefusa Kubo,MF,25-010,0.9,0,,,,,,,,0,0,Matches
Japan,all_competitions,Takehiro Tomiyasu,DF,27-221,0.9,0,,,,,,,,0,0,Matches
Japan,all_competitions,Keisuke Gotō,FW,21-011,0.9,0,,,,,,,,0,0,Matches
Japan,all_competitions,Joel Fujita,MF,24-118,0.9,0,,,,,,,,0,0,Matches
Japan,all_competitions,Ko Itakura,DF,29-138,0.8,0,,,,,,,,0,0,Matches
Japan,all_competitions,Yuito Suzuki,MF,24-232,0.8,0,,,,,,,,0,0,Matches
Japan,all_competitions,Daizen Maeda,MF,28-237,0.7,0,,,,,,,,0,0,Matches
Japan,all_competitions,Wataru Endo,MF,33-125,0.5,0,,,,,,,,0,0,Matches
Japan,all_competitions,Kodai Sano,MF,22-262,0.5,0,,,,,,,,0,0,Matches
Japan,all_competitions,Maya Yoshida,DF,37-294,0.1,0,,,,,,,,0,0,Matches
Japan,all_competitions,Kōki Ogawa,FW,28-310,0.8,1,,,,,,,,0,0,Matches
Japan,all_competitions,Junnosuke Suzuki,DF,22-337,0.7,0,,,,,,,,0,0,Matches
Japan,all_competitions,Yūto Nagatomo,"DF,MF",39-275,0.5,0,,,,,,,,0,0,Matches
Japan,all_competitions,Kento Shiogai,FW,21-080,0.3,0,,,,,,,,0,0,Matches
Japan,all_competitions,Daiki Hashioka,"DF,MF",27-028,0.1,0,,,,,,,,0,0,Matches
Japan,all_competitions,Shuto Machino,FW,26-257,0.1,0,,,,,,,,0,0,Matches
Japan,all_competitions,Tomoki Hayakawa,GK,27-103,0.1,0,,,,,,,,0,0,Matches
Japan,all_competitions,Squad Total,,27.6,3.0,3,,,,,,,,0,0,
Japan,all_competitions,Opponent Total,,27.2,3.0,0,,,,,,,,0,0,
Japan,all_competitions,Zion Suzuki,GK,23.0,10.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Ko Itakura,DF,29.0,9.9,1,5.0,1.0,20.0,0.51,0.1,0.2,1.0,0,0,Matches
Japan,all_competitions,Koki Machida,DF,28.0,9.7,0,1.0,0.0,0.0,0.1,0.0,0.0,,0,0,Matches
Japan,all_competitions,Wataru Endo,MF,32.0,9.5,1,3.0,1.0,33.3,0.31,0.1,0.33,1.0,0,0,Matches
Japan,all_competitions,Ritsu Doan,"MF,FW",27.0,8.0,3,7.0,3.0,42.9,0.87,0.37,0.43,1.0,0,0,Matches
Japan,all_competitions,Takumi Minamino,MF,31.0,7.8,4,10.0,4.0,40.0,1.29,0.52,0.4,1.0,0,0,Matches
Japan,all_competitions,Hidemasa Morita,MF,30.0,8.2,3,5.0,3.0,60.0,0.61,0.37,0.6,1.0,0,0,Matches
Japan,all_competitions,Ayase Ueda,FW,27.0,7.6,8,7.0,4.0,57.1,0.92,0.53,1.0,1.75,1,1,Matches
Japan,all_competitions,Daichi Kamada,MF,29.0,7.3,5,11.0,5.0,45.5,1.5,0.68,0.45,1.0,0,0,Matches
Japan,all_competitions,Takefusa Kubo,MF,24.0,7.3,4,15.0,6.0,40.0,2.07,0.83,0.27,0.67,0,0,Matches
Japan,all_competitions,Shogo Taniguchi,DF,34.0,6.7,0,1.0,0.0,0.0,0.15,0.0,0.0,,0,0,Matches
Japan,all_competitions,Ao Tanaka,MF,27.0,6.6,1,4.0,1.0,25.0,0.61,0.15,0.25,1.0,0,0,Matches
Japan,all_competitions,Kaoru Mitoma,MF,28.0,5.3,1,6.0,1.0,16.7,1.14,0.19,0.17,1.0,0,0,Matches
Japan,all_competitions,Hiroki Ito,DF,26.0,5.5,0,2.0,0.0,0.0,0.36,0.0,0.0,,0,0,Matches
Japan,all_competitions,Keito Nakamura,"MF,DF",25.0,4.6,2,7.0,1.0,14.3,1.51,0.22,0.29,2.0,0,0,Matches
Japan,all_competitions,Yukinari Sugawara,"MF,DF",25.0,3.5,2,3.0,2.0,66.7,0.86,0.57,0.67,1.0,0,0,Matches
Japan,all_competitions,Kōki Ogawa,FW,28.0,3.5,6,10.0,6.0,60.0,2.85,1.71,0.6,1.0,0,0,Matches
Japan,all_competitions,Ayumu Seko,DF,25.0,3.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Keisuke Ōsako,GK,26.0,2.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Junya Itō,MF,32.0,4.4,1,4.0,4.0,100.0,0.9,0.9,0.25,0.25,0,0,Matches
Japan,all_competitions,Daizen Maeda,"MF,FW",28.0,3.3,1,6.0,2.0,33.3,1.81,0.6,0.17,0.5,0,0,Matches
Japan,all_competitions,Kōta Takai,DF,21.0,2.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Daiki Hashioka,DF,26.0,2.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Kaishū Sano,MF,25.0,2.2,0,1.0,0.0,0.0,0.45,0.0,0.0,,0,0,Matches
Japan,all_competitions,Takehiro Tomiyasu,DF,27.0,1.8,0,,,,,,,,0,0,Matches
Japan,all_competitions,Yuki Soma,FW,28.0,1.6,1,,,,,,,,1,1,Matches
Japan,all_competitions,Yuito Suzuki,MF,24.0,1.5,0,3.0,0.0,0.0,2.0,0.0,0.0,,0,0,Matches
Japan,all_competitions,Tsuyoshi Watanabe,DF,28.0,1.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Kosei Tani,GK,25.0,1.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Shuto Machino,FW,26.0,1.1,1,6.0,2.0,33.3,5.24,1.75,0.17,0.5,0,0,Matches
Japan,all_competitions,Daiya Maekawa,GK,31.0,1.1,0,,,,,,,,0,0,Matches
Japan,all_competitions,Takuma Asano,MF,31.0,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Joel Fujita,MF,23.0,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Yu Hirakawa,MF,25.0,1.0,0,2.0,1.0,50.0,2.0,1.0,0.0,0.0,0,0,Matches
Japan,all_competitions,Seiya Maikuma,DF,28.0,1.0,0,,,,,,,,0,0,Matches
Japan,all_competitions,Yuta Nakayama,DF,28.0,1.0,0,,,,,,,,0,0,Matches
Japan,all_competitions,Hiroki Sekine,DF,23.0,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Junnosuke Suzuki,DF,22.0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Japan,all_competitions,Yuki Ohashi,FW,29.0,0.9,0,3.0,0.0,0.0,3.38,0.0,0.0,,0,0,Matches
Japan,all_competitions,Kota Tawaratsumida,MF,21.0,0.8,0,1.0,0.0,0.0,1.18,0.0,0.0,,0,0,Matches
Japan,all_competitions,Reo Hatate,MF,28.0,0.8,0,1.0,1.0,100.0,1.22,1.22,0.0,0.0,0,0,Matches
Japan,all_competitions,Ryoya Morishita,MF,28.0,0.8,1,1.0,1.0,100.0,1.32,1.32,1.0,1.0,0,0,Matches
Japan,all_competitions,Shunsuke Mito,MF,23.0,0.7,0,2.0,1.0,50.0,3.0,1.5,0.0,0.0,0,0,Matches
Japan,all_competitions,Mao Hosoya,FW,24.0,0.8,2,1.0,1.0,100.0,1.27,1.27,2.0,2.0,0,0,Matches
Japan,all_competitions,Takumu Kawamura,MF,26.0,0.7,0,,,,,,,,0,0,Matches
Japan,all_competitions,Kyogo Furuhashi,"FW,MF",31.0,0.4,0,1.0,0.0,0.0,2.81,0.0,0.0,,0,0,Matches
Japan,all_competitions,Kodai Sano,MF,22.0,0.3,0,2.0,2.0,100.0,6.0,6.0,0.0,0.0,0,0,Matches
Japan,all_competitions,Ryūnosuke Satō,MF,19.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Squad Total,,28.1,15.0,48,132.0,53.0,40.2,8.8,3.53,0.35,0.87,2,2,
Japan,all_competitions,Opponent Total,,28.9,15.0,2,48.0,14.0,29.2,3.2,0.93,0.04,0.14,0,0,
Japan,all_competitions,Zion Suzuki,GK,23-297,12.9,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Ko Itakura,DF,29-138,10.7,1,5.0,1.0,20.0,0.51,0.1,0.2,1.0,0,0,Matches
Japan,all_competitions,Wataru Endo,MF,33-125,10.0,1,3.0,1.0,33.3,0.31,0.1,0.33,1.0,0,0,Matches
Japan,all_competitions,Koki Machida,DF,28-293,9.7,0,1.0,0.0,0.0,0.1,0.0,0.0,,0,0,Matches
Japan,all_competitions,Ritsu Doan,"MF,FW",27-363,9.6,3,7.0,3.0,42.9,0.87,0.37,0.43,1.0,0,0,Matches
Japan,all_competitions,Ayase Ueda,FW,27-277,9.1,8,7.0,4.0,57.1,0.92,0.53,1.0,1.75,1,1,Matches
Japan,all_competitions,Ao Tanaka,MF,27-277,8.5,1,4.0,1.0,25.0,0.61,0.15,0.25,1.0,0,0,Matches
Japan,all_competitions,Daichi Kamada,MF,29-313,8.3,5,11.0,5.0,45.5,1.5,0.68,0.45,1.0,0,0,Matches
Japan,all_competitions,Shogo Taniguchi,DF,34-334,8.3,0,1.0,0.0,0.0,0.15,0.0,0.0,,0,0,Matches
Japan,all_competitions,Hidemasa Morita,MF,31-035,8.2,3,5.0,3.0,60.0,0.61,0.37,0.6,1.0,0,0,Matches
Japan,all_competitions,Takefusa Kubo,MF,25-010,8.2,4,15.0,6.0,40.0,2.07,0.83,0.27,0.67,0,0,Matches
Japan,all_competitions,Takumi Minamino,MF,31-149,7.8,4,10.0,4.0,40.0,1.29,0.52,0.4,1.0,0,0,Matches
Japan,all_competitions,Hiroki Ito,DF,27-033,7.6,0,2.0,0.0,0.0,0.36,0.0,0.0,,0,0,Matches
Japan,all_competitions,Keito Nakamura,"MF,DF",25-321,6.6,2,7.0,1.0,14.3,1.51,0.22,0.29,2.0,0,0,Matches
Japan,all_competitions,Kaoru Mitoma,MF,29-025,6.5,2,6.0,1.0,16.7,1.14,0.19,0.17,1.0,0,0,Matches
Japan,all_competitions,Junya Itō,MF,33-097,6.1,2,4.0,4.0,100.0,0.9,0.9,0.25,0.25,0,0,Matches
Japan,all_competitions,Ayumu Seko,DF,26-007,5.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Yukinari Sugawara,"MF,DF",25-351,4.8,2,3.0,2.0,66.7,0.86,0.57,0.67,1.0,0,0,Matches
Japan,all_competitions,Kōki Ogawa,FW,28-310,4.3,7,10.0,6.0,60.0,2.85,1.71,0.6,1.0,0,0,Matches
Japan,all_competitions,Daizen Maeda,"MF,FW",28-237,4.0,1,6.0,2.0,33.3,1.81,0.6,0.17,0.5,0,0,Matches
Japan,all_competitions,Kaishū Sano,MF,25-166,3.3,0,1.0,0.0,0.0,0.45,0.0,0.0,,0,0,Matches
Japan,all_competitions,Tsuyoshi Watanabe,DF,29-129,3.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Takehiro Tomiyasu,DF,27-221,2.7,0,,,,,,,,0,0,Matches
Japan,all_competitions,Keisuke Ōsako,GK,26-321,2.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Daiki Hashioka,DF,27-028,2.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Kōta Takai,DF,21-283,2.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Yuito Suzuki,MF,24-232,2.3,0,3.0,0.0,0.0,2.0,0.0,0.0,,0,0,Matches
Japan,all_competitions,Joel Fujita,MF,24-118,1.9,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Junnosuke Suzuki,DF,22-337,1.7,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Japan,all_competitions,Yuki Soma,FW,29-109,1.6,1,,,,,,,,1,1,Matches
Japan,all_competitions,Shuto Machino,FW,26-257,1.3,1,6.0,2.0,33.3,5.24,1.75,0.17,0.5,0,0,Matches
Japan,all_competitions,Kosei Tani,GK,25-204,1.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Daiya Maekawa,GK,31-279,1.1,0,,,,,,,,0,0,Matches
Japan,all_competitions,Takuma Asano,MF,31-216,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Yuta Nakayama,DF,29-118,1.0,0,,,,,,,,0,0,Matches
Japan,all_competitions,Seiya Maikuma,DF,28-241,1.0,0,,,,,,,,0,0,Matches
Japan,all_competitions,Yu Hirakawa,MF,25-162,1.0,0,2.0,1.0,50.0,2.0,1.0,0.0,0.0,0,0,Matches
Japan,all_competitions,Hiroki Sekine,DF,23-307,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Keisuke Gotō,FW,21-011,0.9,0,,,,,,,,0,0,Matches
Japan,all_competitions,Yuki Ohashi,FW,29-322,0.9,0,3.0,0.0,0.0,3.38,0.0,0.0,,0,0,Matches
Japan,all_competitions,Kota Tawaratsumida,MF,22-031,0.8,0,1.0,0.0,0.0,1.18,0.0,0.0,,0,0,Matches
Japan,all_competitions,Kodai Sano,MF,22-262,0.8,0,2.0,2.0,100.0,6.0,6.0,0.0,0.0,0,0,Matches
Japan,all_competitions,Reo Hatate,MF,28-205,0.8,0,1.0,1.0,100.0,1.22,1.22,0.0,0.0,0,0,Matches
Japan,all_competitions,Mao Hosoya,FW,24-280,0.8,2,1.0,1.0,100.0,1.27,1.27,2.0,2.0,0,0,Matches
Japan,all_competitions,Ryoya Morishita,MF,29-064,0.8,1,1.0,1.0,100.0,1.32,1.32,1.0,1.0,0,0,Matches
Japan,all_competitions,Takumu Kawamura,MF,26-290,0.7,0,,,,,,,,0,0,Matches
Japan,all_competitions,Shunsuke Mito,MF,23-259,0.7,0,2.0,1.0,50.0,3.0,1.5,0.0,0.0,0,0,Matches
Japan,all_competitions,Yūto Nagatomo,"DF,MF",39-275,0.5,0,,,,,,,,0,0,Matches
Japan,all_competitions,Kyogo Furuhashi,"FW,MF",31-145,0.4,0,1.0,0.0,0.0,2.81,0.0,0.0,,0,0,Matches
Japan,all_competitions,Kento Shiogai,FW,21-080,0.3,0,,,,,,,,0,0,Matches
Japan,all_competitions,Ryūnosuke Satō,MF,19-241,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Japan,all_competitions,Maya Yoshida,DF,37-294,0.1,0,,,,,,,,0,0,Matches
Japan,all_competitions,Tomoki Hayakawa,GK,27-103,0.1,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Yazan Al-Arab,DF,30-134,1.6,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Ihsan Haddad,DF,32-129,1.5,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Noor Al Rawabdeh,MF,29-110,1.5,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Yazeed Abulaila,GK,33-157,1.5,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Mohannad Abu Taha,DF,23-132,1.4,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Ali Olwan,FW,26-080,1.4,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Nizar Al Rashdan,MF,27-083,1.2,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Musa Al-Taamari,"MF,FW",29-004,1.2,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Salim Obaid,DF,34-148,1.3,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Odeh Al-Fakhouri,MF,20-204,1.0,1,,,,,,,,0,0,Matches
Jordan,all_competitions,Mahmoud Al-Mardi,MF,32-251,0.9,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Abdallah Nasib,DF,32-109,0.9,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Saed Al-Rosan,DF,29-133,0.7,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Mo Abualnadi,DF,25-126,0.5,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Ibrahim Sadeh,MF,26-048,0.9,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Mohammad Abu Hasheesh,DF,31-036,0.7,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Sharara,FW,28-166,0.5,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Anas Badawi,DF,28-274,0.5,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Nour Bani Attiah,GK,33-140,0.4,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Ali Azaizeh,MF,22-062,0.4,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Mohammad Al-Dawud,"FW,MF",34-063,0.4,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Amer Jamous,MF,23-346,0.3,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Yousef Qashi,MF,21-060,0.2,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Husam Abu Dahab,DF,26-032,0.1,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Squad Total,,29.0,1.9,1,,,,,,,,0,0,
Jordan,all_competitions,Opponent Total,,29.5,1.9,6,,,,,,,,2,2,
Jordan,all_competitions,Yazeed Abulaila,GK,33.0,15.6,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Yazan Al-Naimat,FW,26.0,15.0,8,26.0,8.0,30.8,1.74,0.53,0.27,0.88,1,1,Matches
Jordan,all_competitions,Abdallah Nasib,DF,31.0,14.0,1,4.0,1.0,25.0,0.29,0.07,0.25,1.0,0,0,Matches
Jordan,all_competitions,Yazan Al-Arab,DF,30.0,14.0,1,5.0,3.0,60.0,0.36,0.21,0.2,0.33,0,0,Matches
Jordan,all_competitions,Nizar Al Rashdan,MF,26.0,12.5,0,9.0,1.0,11.1,0.72,0.08,0.0,0.0,0,0,Matches
Jordan,all_competitions,Ihsan Haddad,"MF,DF",31.0,12.7,0,2.0,1.0,50.0,0.16,0.08,0.0,0.0,0,0,Matches
Jordan,all_competitions,Ali Olwan,"FW,MF",25.0,12.7,9,21.0,8.0,38.1,1.66,0.63,0.29,0.75,3,3,Matches
Jordan,all_competitions,Musa Al-Taamari,"FW,MF",28.0,11.5,7,14.0,3.0,21.4,1.22,0.26,0.5,2.33,0,1,Matches
Jordan,all_competitions,Mahmoud Al-Mardi,"MF,FW",32.0,10.9,1,18.0,8.0,44.4,1.65,0.73,0.06,0.13,0,0,Matches
Jordan,all_competitions,Noor Al Rawabdeh,MF,28.0,10.3,2,4.0,1.0,25.0,0.39,0.1,0.5,2.0,0,0,Matches
Jordan,all_competitions,Mohannad Abu Taha,MF,22.0,7.5,0,3.0,1.0,33.3,0.4,0.13,0.0,0.0,0,0,Matches
Jordan,all_competitions,Mo Abualnadi,DF,24.0,5.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Mohammad Abu Hasheesh,"MF,DF",30.0,5.5,0,5.0,2.0,40.0,0.91,0.37,0.0,0.0,0,0,Matches
Jordan,all_competitions,Salem Al-Ajalin,DF,37.0,5.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Ibrahim Sadeh,MF,25.0,4.2,1,2.0,0.0,0.0,0.47,0.0,0.5,,0,0,Matches
Jordan,all_competitions,Rajaei Ayed,MF,32.0,3.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Amer Jamous,MF,23.0,3.2,0,1.0,0.0,0.0,0.31,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Husam Abu Dahab,DF,25.0,2.8,0,1.0,1.0,100.0,0.35,0.35,0.0,0.0,0,0,Matches
Jordan,all_competitions,Velibor Djuric,MF,43.0,1.8,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Bara' Marei,DF,31.0,1.8,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Salim Obaid,DF,34.0,1.5,0,1.0,0.0,0.0,0.67,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Saed Al-Rosan,DF,28.0,1.0,1,,,,,,,,0,0,Matches
Jordan,all_competitions,Sharara,FW,28.0,0.5,1,1.0,0.0,0.0,1.91,0.0,1.0,,0,0,Matches
Jordan,all_competitions,Mustafa Kamal,MF,30.0,0.5,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Abdallah Al-Fakhouri,GK,26.0,0.4,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Yousef Abu Al Jazar,DF,26.0,0.3,0,1.0,0.0,0.0,3.0,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Ibrahim Sabra,FW,19.0,0.3,0,1.0,0.0,0.0,3.21,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Sisa,MF,27.0,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Saleh Rateb,MF,31.0,0.2,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Adham Al Quraishi,DF,30.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Abdullah Al-Attar,"DF,FW",33.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Reziq Bani Hani,FW,24.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Ahmad Ersan,MF,30.0,0.1,0,1.0,0.0,0.0,6.92,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Aref Al Haj,FW,24.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Mahmoud Shawkat,MF,30.0,0.1,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Mohammad Al-Dawud,"FW,MF",33.0,0.0,0,1.0,0.0,0.0,22.5,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Mohammad Aburiziq,FW,26.0,0.0,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Squad Total,,29.5,16.0,32,121.0,38.0,31.4,7.56,2.37,0.23,0.74,4,5,
Jordan,all_competitions,Opponent Total,,29.0,16.0,12,90.0,31.0,34.4,5.63,1.94,0.12,0.35,1,1,
Jordan,all_competitions,Yazeed Abulaila,GK,33-157,17.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Yazan Al-Arab,DF,30-134,15.6,1,5.0,3.0,60.0,0.36,0.21,0.2,0.33,0,0,Matches
Jordan,all_competitions,Yazan Al-Naimat,FW,27-010,15.0,8,26.0,8.0,30.8,1.74,0.53,0.27,0.88,1,1,Matches
Jordan,all_competitions,Abdallah Nasib,DF,32-109,14.9,1,4.0,1.0,25.0,0.29,0.07,0.25,1.0,0,0,Matches
Jordan,all_competitions,Ihsan Haddad,"MF,DF",32-129,14.2,0,2.0,1.0,50.0,0.16,0.08,0.0,0.0,0,0,Matches
Jordan,all_competitions,Ali Olwan,"FW,MF",26-080,14.0,9,21.0,8.0,38.1,1.66,0.63,0.29,0.75,3,3,Matches
Jordan,all_competitions,Nizar Al Rashdan,MF,27-083,13.7,0,9.0,1.0,11.1,0.72,0.08,0.0,0.0,0,0,Matches
Jordan,all_competitions,Musa Al-Taamari,"FW,MF",29-004,12.7,7,14.0,3.0,21.4,1.22,0.26,0.5,2.33,0,1,Matches
Jordan,all_competitions,Noor Al Rawabdeh,MF,29-110,11.8,2,4.0,1.0,25.0,0.39,0.1,0.5,2.0,0,0,Matches
Jordan,all_competitions,Mahmoud Al-Mardi,"MF,FW",32-251,11.8,1,18.0,8.0,44.4,1.65,0.73,0.06,0.13,0,0,Matches
Jordan,all_competitions,Mohannad Abu Taha,MF,23-132,8.8,0,3.0,1.0,33.3,0.4,0.13,0.0,0.0,0,0,Matches
Jordan,all_competitions,Mohammad Abu Hasheesh,"MF,DF",31-036,6.2,0,5.0,2.0,40.0,0.91,0.37,0.0,0.0,0,0,Matches
Jordan,all_competitions,Mo Abualnadi,DF,25-126,6.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Ibrahim Sadeh,MF,26-048,5.1,1,2.0,0.0,0.0,0.47,0.0,0.5,,0,0,Matches
Jordan,all_competitions,Salem Al-Ajalin,DF,38-116,5.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Amer Jamous,MF,23-346,3.5,0,1.0,0.0,0.0,0.31,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Rajaei Ayed,MF,32-324,3.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Husam Abu Dahab,DF,26-032,3.0,0,1.0,1.0,100.0,0.35,0.35,0.0,0.0,0,0,Matches
Jordan,all_competitions,Salim Obaid,DF,34-148,2.8,0,1.0,0.0,0.0,0.67,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Velibor Djuric,MF,44-040,1.8,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Bara' Marei,DF,32-062,1.8,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Saed Al-Rosan,DF,29-133,1.7,1,,,,,,,,0,0,Matches
Jordan,all_competitions,Sharara,FW,28-166,1.0,1,1.0,0.0,0.0,1.91,0.0,1.0,,0,0,Matches
Jordan,all_competitions,Odeh Al-Fakhouri,MF,20-204,1.0,1,,,,,,,,0,0,Matches
Jordan,all_competitions,Anas Badawi,DF,28-274,0.5,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Mustafa Kamal,MF,31-122,0.5,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Mohammad Al-Dawud,"FW,MF",34-063,0.4,0,1.0,0.0,0.0,22.5,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Abdallah Al-Fakhouri,GK,26-143,0.4,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Nour Bani Attiah,GK,33-140,0.4,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Ali Azaizeh,MF,22-062,0.4,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Yousef Abu Al Jazar,DF,26-232,0.3,0,1.0,0.0,0.0,3.0,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Ibrahim Sabra,FW,20-133,0.3,0,1.0,0.0,0.0,3.21,0.0,0.0,,0,0,Matches
Jordan,all_competitions,Sisa,MF,27-364,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Saleh Rateb,MF,31-178,0.2,0,,,,,,,,0,0,Matches
Jordan,all_competitions,Adham Al Quraishi,DF,31-099,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Reziq Bani Hani,FW,24-137,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Jordan,all_competitions,Abdullah Al-Attar,"DF,FW",33-253,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
