Country,Player,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK
Switzerland,Yvon Mvogo,GK,32.02190280629706,0.0,0,,,,,,,,,,,,,,,
Switzerland,Noah Okafor,"FW,MF",26.057494866529773,0.0,0,,,,,,,,,,,,,,,
Switzerland,Djibril Sow,MF,29.35044490075291,0.0,0,,,,,,,,,,,,,,,
Switzerland,Silvan Widmer,"DF,MF",33.276522929500345,0.0,0,,,,,,,,,,,,,,,
Türkiye,Abdülkerim Bardakcı,DF,31.76659822039699,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Uğurcan Çakır,GK,30.191649555099247,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Hakan Çalhanoğlu,MF,32.34496919917864,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Merih Demiral,DF,28.27652292950034,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Arda Güler,MF,21.298425735797398,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Ferdi Kadioglu,DF,26.684462696783026,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Kerem Aktürkoğlu,FW,27.646132785763175,1.0,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Zeki Çelik,DF,29.320328542094455,1.0,1,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,İsmail Yüksek,MF,27.380561259411362,1.0,1,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Orkun Kökçü,MF,25.45722108145106,1.0,1,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Barış Alper Yılmaz,MF,26.060232717316907,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Kenan Yıldız,"FW,MF",21.112251882272417,1.0,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Yunus Akgün,MF,25.93634496919918,1.0,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Mert Müldür,DF,27.197125256673512,1.0,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Salih Özcan,MF,28.421629021218344,1.0,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Deniz Gül,FW,21.95003422313484,1.0,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,Samet Akaydın,DF,32.25462012320329,0.0,0,,,,,,,,,,,,,,,
Türkiye,Oğuz Aydın,MF,25.629705681040384,0.0,0,,,,,,,,,,,,,,,
Türkiye,Kaan Ayhan,"DF,MF",31.591375770020534,0.0,0,,,,,,,,,,,,,,,
Türkiye,Altay Bayındır,GK,28.16700889801506,0.0,0,,,,,,,,,,,,,,,
Türkiye,İrfan Can Kahveci,MF,30.914442162902123,0.0,0,,,,,,,,,,,,,,,
Türkiye,Eren Elmalı,DF,25.93634496919918,0.0,0,,,,,,,,,,,,,,,
Türkiye,Mert Günok,GK,37.28747433264887,0.0,0,,,,,,,,,,,,,,,
Türkiye,Ozan Kabak,DF,26.2217659137577,0.0,0,,,,,,,,,,,,,,,
Türkiye,Çağlar Söyüncü,DF,30.060232717316907,0.0,0,,,,,,,,,,,,,,,
Türkiye,Can Uzun,MF,20.588637919233403,0.0,0,,,,,,,,,,,,,,,
United States,Tyler Adams,MF,27.32854209445585,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Alex Freeman,DF,21.84599589322382,,1,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
United States,Matt Freese,GK,27.78028747433265,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Weston McKennie,MF,27.79397672826831,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Tim Ream,DF,38.68993839835729,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Chris Richards,DF,26.213552361396303,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Antonee Robinson,DF,28.84873374401095,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Malik Tillman,MF,24.046543463381244,,1,81.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,0.0,1.11
United States,Folarin Balogun,FW,24.947296372347708,,1,71.0,0.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.54,0.0,2.54,2.54,2.54
United States,Sergiño Dest,MF,25.61054072553046,,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Christian Pulisic,MF,27.736481861738536,,1,45.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
United States,Sebastian Berhalter,MF,25.095824777549623,,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Ricardo Pepi,FW,23.427104722792606,,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Timothy Weah,"DF,FW",26.306639288158795,,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,Gio Reyna,MF,23.583162217659137,,0,9.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0
United States,Brenden Aaronson,"FW,MF",25.643394934976044,,0,,,,,,,,,,,,,,,
United States,Max Arfsten,MF,25.1533196440794,,0,,,,,,,,,,,,,,,
United States,Chris Brady,GK,22.281998631074607,,0,,,,,,,,,,,,,,,
United States,Mark McKenzie,DF,27.298425735797398,,0,,,,,,,,,,,,,,,
United States,Miles Robinson,DF,29.251882272416154,,0,,,,,,,,,,,,,,,
United States,Cristian Roldan,MF,31.030116358658454,,0,,,,,,,,,,,,,,,
United States,Joe Scally,"DF,MF",23.451745379876797,,0,,,,,,,,,,,,,,,
United States,Auston Trusty,DF,27.83778234086242,,0,,,,,,,,,,,,,,,
United States,Matt Turner,GK,31.971937029431896,,0,,,,,,,,,,,,,,,
United States,Haji Wright,"FW,MF",28.216290212183434,,0,,,,,,,,,,,,,,,
United States,Alejandro Zendejas,"FW,MF",28.347707049965777,,0,,,,,,,,,,,,,,,
