Country,Player,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
United States,Matt Freese,GK,27.78028747433265,,90.0,90.0,100.0,1.0,1,90.0,1,0,,0,3.0,4.0,1.0,3.0,3.0,
United States,Weston McKennie,MF,27.79397672826831,,90.0,90.0,100.0,1.0,1,90.0,1,0,,0,3.0,4.0,1.0,3.0,3.0,
United States,Tim Ream,DF,38.68993839835729,,90.0,90.0,100.0,1.0,1,90.0,1,0,,0,3.0,4.0,1.0,3.0,3.0,
United States,Chris Richards,DF,26.213552361396303,,90.0,90.0,100.0,1.0,1,90.0,1,0,,0,3.0,4.0,1.0,3.0,3.0,
United States,Antonee Robinson,DF,28.84873374401095,,90.0,90.0,100.0,1.0,1,90.0,1,0,,0,3.0,4.0,1.0,3.0,3.0,
United States,Malik Tillman,MF,24.046543463381244,,81.0,81.0,90.0,0.9,1,81.0,0,0,,0,3.0,3.0,1.0,2.0,2.22,-7.78
United States,Folarin Balogun,FW,24.947296372347708,,71.0,71.0,78.9,0.8,1,71.0,0,0,,0,3.0,3.0,0.0,3.0,3.8,3.8
United States,Sergiño Dest,MF,25.61054072553046,,71.0,71.0,78.9,0.8,1,71.0,0,0,,0,3.0,3.0,0.0,3.0,3.8,3.8
United States,Christian Pulisic,MF,27.736481861738536,,45.0,45.0,50.0,0.5,1,45.0,0,0,,0,3.0,3.0,0.0,3.0,6.0,6.0
United States,Sebastian Berhalter,MF,25.095824777549623,,45.0,45.0,50.0,0.5,0,,0,1,45.0,0,3.0,1.0,1.0,0.0,0.0,-6.0
United States,Ricardo Pepi,FW,23.427104722792606,,19.0,19.0,21.1,0.2,0,,0,1,19.0,0,3.0,1.0,1.0,0.0,0.0,-3.8
United States,Timothy Weah,"DF,FW",26.306639288158795,,19.0,19.0,21.1,0.2,0,,0,1,19.0,0,3.0,1.0,1.0,0.0,0.0,-3.8
United States,Gio Reyna,MF,23.583162217659137,,9.0,9.0,10.0,0.1,0,,0,1,9.0,0,3.0,1.0,0.0,1.0,10.0,7.78
United States,Brenden Aaronson,"FW,MF",25.643394934976044,,,,,,0,,0,0,,1,,,,,,
United States,Max Arfsten,MF,25.1533196440794,,,,,,0,,0,0,,1,,,,,,
United States,Chris Brady,GK,22.281998631074607,,,,,,0,,0,0,,1,,,,,,
United States,Mark McKenzie,DF,27.298425735797398,,,,,,0,,0,0,,1,,,,,,
United States,Miles Robinson,DF,29.251882272416154,,,,,,0,,0,0,,1,,,,,,
United States,Cristian Roldan,MF,31.030116358658454,,,,,,0,,0,0,,1,,,,,,
United States,Joe Scally,"DF,MF",23.451745379876797,,,,,,0,,0,0,,1,,,,,,
United States,Auston Trusty,DF,27.83778234086242,,,,,,0,,0,0,,1,,,,,,
United States,Matt Turner,GK,31.971937029431896,,,,,,0,,0,0,,1,,,,,,
United States,Haji Wright,"FW,MF",28.216290212183434,,,,,,0,,0,0,,1,,,,,,
United States,Alejandro Zendejas,"FW,MF",28.347707049965777,,,,,,0,,0,0,,1,,,,,,
